id,type,src,dst,app,latency,message,ctime,size,buffer
147,LINK,1,26,4,5.00003594872,M.USER.APP.4,3088.0000718974397,2696154,2
149,LINK,1,3,5,5.00004648164,M.USER.APP.5,3090.00004648164,3486123,2
149,LINK,3,34,5,4.00004648164,M.USER.APP.5,3095.0000929632797,3486123,1
150,LINK,45,1,0,4.000053603013333,M.USER.APP.0,3103,4020226,0
150,LINK,1,0,0,6.000053603013333,M.USER.APP.0,3107.0000536030134,4020226,0
150,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,3113.0001072060268,4020226,0
151,LINK,54,1,8,4.000044695933333,M.USER.APP.8,3175,3352195,0
151,LINK,1,26,8,5.000044695933333,M.USER.APP.8,3179.0000446959334,3352195,0
152,LINK,2,0,4,5.00003594872,M.USER.APP.4,3221,2696154,0
152,LINK,0,1,4,6.00003594872,M.USER.APP.4,3226.00003594872,2696154,0
152,LINK,1,26,4,5.00003594872,M.USER.APP.4,3232.0000718974397,2696154,0
153,LINK,14,0,8,2.000044695933333,M.USER.APP.8,3255,3352195,0
153,LINK,0,1,8,6.000044695933333,M.USER.APP.8,3257.0000446959334,3352195,0
153,LINK,1,26,8,5.000044695933333,M.USER.APP.8,3263.000089391867,3352195,0
154,LINK,56,4,3,5.0000249484533335,M.USER.APP.3,3280,1871134,0
154,LINK,4,3,3,4.0000249484533335,M.USER.APP.3,3285.0000249484533,1871134,0
154,LINK,3,25,3,4.0000249484533335,M.USER.APP.3,3289.0000498969066,1871134,0
155,LINK,46,3,1,4.000057476773334,M.USER.APP.1,3346,4310758,0
155,LINK,3,0,1,4.000057476773334,M.USER.APP.1,3350.0000574767732,4310758,0
155,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,3354.0001149535465,4310758,0
156,LINK,54,1,8,4.000044695933333,M.USER.APP.8,3362,3352195,0
156,LINK,1,26,8,5.000044695933333,M.USER.APP.8,3366.0000446959334,3352195,0
157,LINK,34,3,1,4.000057476773334,M.USER.APP.1,3375,4310758,0
157,LINK,3,0,1,4.000057476773334,M.USER.APP.1,3379.0000574767732,4310758,0
157,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,3383.0001149535465,4310758,0
158,LINK,54,0,0,2.0000536030133333,M.USER.APP.0,3387,4020226,0
158,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,3389.0000536030134,4020226,0
159,LINK,49,1,4,4.00003594872,M.USER.APP.4,3403,2696154,0
159,LINK,1,26,4,5.00003594872,M.USER.APP.4,3407.00003594872,2696154,0
160,LINK,52,1,4,4.00003594872,M.USER.APP.4,3441,2696154,0
160,LINK,1,26,4,5.00003594872,M.USER.APP.4,3445.00003594872,2696154,0
161,LINK,45,1,1,4.000057476773334,M.USER.APP.1,3465,4310758,0
161,LINK,1,0,1,6.000057476773334,M.USER.APP.1,3469.0000574767732,4310758,0
161,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,3475.0001149535465,4310758,0
162,LINK,46,3,4,4.00003594872,M.USER.APP.4,3530,2696154,0
162,LINK,3,1,4,5.00003594872,M.USER.APP.4,3534.00003594872,2696154,0
163,LINK,53,1,5,3.00004648164,M.USER.APP.5,3539,3486123,1
162,LINK,1,26,4,5.00003594872,M.USER.APP.4,3539.0000718974397,2696154,1
163,LINK,1,3,5,5.00004648164,M.USER.APP.5,3542.00004648164,3486123,1
163,LINK,3,34,5,4.00004648164,M.USER.APP.5,3547.0000929632797,3486123,0
164,LINK,52,1,6,4.0000561944,M.USER.APP.6,3550,4214580,1
164,LINK,1,26,6,5.0000561944,M.USER.APP.6,3554.0000561944,4214580,0
165,LINK,2,0,8,5.000044695933333,M.USER.APP.8,3557,3352195,1
165,LINK,0,1,8,6.000044695933333,M.USER.APP.8,3562.0000446959334,3352195,0
165,LINK,1,26,8,5.000044695933333,M.USER.APP.8,3568.000089391867,3352195,0
166,LINK,54,0,1,2.0000574767733332,M.USER.APP.1,3590,4310758,0
166,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,3592.0000574767732,4310758,0
167,LINK,52,1,4,4.00003594872,M.USER.APP.4,3632,2696154,0
167,LINK,1,26,4,5.00003594872,M.USER.APP.4,3636.00003594872,2696154,0
168,LINK,53,1,2,3.000033584466667,M.USER.APP.2,3705,2518835,0
169,LINK,46,3,1,4.000057476773334,M.USER.APP.1,3706,4310758,1
168,LINK,1,0,2,6.000033584466666,M.USER.APP.2,3708.0000335844666,2518835,1
169,LINK,3,0,1,4.000057476773334,M.USER.APP.1,3710.0000574767732,4310758,1
168,LINK,0,14,2,2.000033584466667,M.USER.APP.2,3714.000067168933,2518835,1
169,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,3714.0001149535465,4310758,1
170,LINK,49,1,7,4.000049389533333,M.USER.APP.7,3721,3704215,0
171,LINK,54,1,9,4.000025084853333,M.USER.APP.9,3753,1881364,0
172,LINK,2,0,9,5.000025084853333,M.USER.APP.9,3759,1881364,0
173,LINK,56,4,3,5.0000249484533335,M.USER.APP.3,3760,1871134,1
172,LINK,0,1,9,6.000025084853333,M.USER.APP.9,3764.0000250848534,1881364,1
173,LINK,4,3,3,4.0000249484533335,M.USER.APP.3,3765.0000249484533,1871134,1
173,LINK,3,25,3,4.0000249484533335,M.USER.APP.3,3769.0000498969066,1871134,1
174,LINK,40,0,7,5.000049389533333,M.USER.APP.7,3787,3704215,0
174,LINK,0,1,7,6.000049389533333,M.USER.APP.7,3792.000049389533,3704215,0
175,LINK,45,1,1,4.000057476773334,M.USER.APP.1,3837,4310758,0
175,LINK,1,0,1,6.000057476773334,M.USER.APP.1,3841.0000574767732,4310758,0
176,LINK,52,1,4,4.00003594872,M.USER.APP.4,3846,2696154,1
175,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,3847.0001149535465,4310758,1
177,LINK,45,1,0,4.000053603013333,M.USER.APP.0,3850,4020226,1
176,LINK,1,26,4,5.00003594872,M.USER.APP.4,3850.00003594872,2696154,1
177,LINK,1,0,0,6.000053603013333,M.USER.APP.0,3854.0000536030134,4020226,1
177,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,3860.0001072060268,4020226,0
178,LINK,52,1,6,4.0000561944,M.USER.APP.6,3932,4214580,0
178,LINK,1,26,6,5.0000561944,M.USER.APP.6,3936.0000561944,4214580,0
179,LINK,54,1,8,4.000044695933333,M.USER.APP.8,3941,3352195,1
179,LINK,1,26,8,5.000044695933333,M.USER.APP.8,3945.0000446959334,3352195,0
180,LINK,54,1,8,4.000044695933333,M.USER.APP.8,3957,3352195,0
180,LINK,1,26,8,5.000044695933333,M.USER.APP.8,3961.0000446959334,3352195,0
181,LINK,54,1,8,4.000044695933333,M.USER.APP.8,3977,3352195,0
182,LINK,54,1,8,4.000044695933333,M.USER.APP.8,3981,3352195,1
181,LINK,1,26,8,5.000044695933333,M.USER.APP.8,3981.0000446959334,3352195,1
182,LINK,1,26,8,5.000044695933333,M.USER.APP.8,3985.000089391867,3352195,1
183,LINK,14,0,8,2.000044695933333,M.USER.APP.8,4038,3352195,0
183,LINK,0,1,8,6.000044695933333,M.USER.APP.8,4040.0000446959334,3352195,0
183,LINK,1,26,8,5.000044695933333,M.USER.APP.8,4046.000089391867,3352195,0
184,LINK,39,3,5,2.00004648164,M.USER.APP.5,4056,3486123,0
184,LINK,3,34,5,4.00004648164,M.USER.APP.5,4058.00004648164,3486123,0
185,LINK,39,3,4,2.00003594872,M.USER.APP.4,4104,2696154,0
185,LINK,3,1,4,5.00003594872,M.USER.APP.4,4106.00003594872,2696154,0
185,LINK,1,26,4,5.00003594872,M.USER.APP.4,4111.000071897441,2696154,0
186,LINK,49,1,7,4.000049389533333,M.USER.APP.7,4121,3704215,0
187,LINK,2,0,9,5.000025084853333,M.USER.APP.9,4163,1881364,0
187,LINK,0,1,9,6.000025084853333,M.USER.APP.9,4168.000025084853,1881364,0
188,LINK,52,0,0,2.0000536030133333,M.USER.APP.0,4185,4020226,0
189,LINK,34,3,1,4.000057476773334,M.USER.APP.1,4187,4310758,1
188,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,4187.000053603013,4020226,1
189,LINK,3,0,1,4.000057476773334,M.USER.APP.1,4191.000057476774,4310758,0
190,LINK,40,0,7,5.000049389533333,M.USER.APP.7,4194,3704215,1
189,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,4195.000114953547,4310758,1
190,LINK,0,1,7,6.000049389533333,M.USER.APP.7,4199.000049389533,3704215,0
191,LINK,52,1,8,4.000044695933333,M.USER.APP.8,4242,3352195,0
191,LINK,1,26,8,5.000044695933333,M.USER.APP.8,4246.000044695933,3352195,0
192,LINK,45,1,0,4.000053603013333,M.USER.APP.0,4264,4020226,0
192,LINK,1,0,0,6.000053603013333,M.USER.APP.0,4268.000053603013,4020226,0
192,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,4274.000107206026,4020226,0
193,LINK,54,1,8,4.000044695933333,M.USER.APP.8,4379,3352195,0
194,LINK,46,3,4,4.00003594872,M.USER.APP.4,4380,2696154,1
193,LINK,1,26,8,5.000044695933333,M.USER.APP.8,4383.000044695933,3352195,1
194,LINK,3,1,4,5.00003594872,M.USER.APP.4,4384.00003594872,2696154,1
194,LINK,1,26,4,5.00003594872,M.USER.APP.4,4389.000071897441,2696154,0
195,LINK,53,1,5,3.00004648164,M.USER.APP.5,4391,3486123,1
195,LINK,1,3,5,5.00004648164,M.USER.APP.5,4394.00004648164,3486123,1
195,LINK,3,34,5,4.00004648164,M.USER.APP.5,4399.000092963281,3486123,0
196,LINK,2,0,4,5.00003594872,M.USER.APP.4,4430,2696154,0
196,LINK,0,1,4,6.00003594872,M.USER.APP.4,4435.00003594872,2696154,0
196,LINK,1,26,4,5.00003594872,M.USER.APP.4,4441.000071897441,2696154,0
197,LINK,14,0,8,2.000044695933333,M.USER.APP.8,4472,3352195,0
197,LINK,0,1,8,6.000044695933333,M.USER.APP.8,4474.000044695933,3352195,0
197,LINK,1,26,8,5.000044695933333,M.USER.APP.8,4480.000089391866,3352195,0
198,LINK,52,1,4,4.00003594872,M.USER.APP.4,4508,2696154,0
198,LINK,1,26,4,5.00003594872,M.USER.APP.4,4512.00003594872,2696154,0
199,LINK,52,1,4,4.00003594872,M.USER.APP.4,4526,2696154,0
199,LINK,1,26,4,5.00003594872,M.USER.APP.4,4530.00003594872,2696154,0
200,LINK,52,1,4,4.00003594872,M.USER.APP.4,4549,2696154,0
200,LINK,1,26,4,5.00003594872,M.USER.APP.4,4553.00003594872,2696154,0
201,LINK,52,1,4,4.00003594872,M.USER.APP.4,4554,2696154,1
201,LINK,1,26,4,5.00003594872,M.USER.APP.4,4558.00003594872,2696154,1
202,LINK,34,3,1,4.000057476773334,M.USER.APP.1,4637,4310758,0
202,LINK,3,0,1,4.000057476773334,M.USER.APP.1,4641.000057476774,4310758,0
202,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,4645.000114953547,4310758,0
203,LINK,56,4,3,5.0000249484533335,M.USER.APP.3,4665,1871134,0
203,LINK,4,3,3,4.0000249484533335,M.USER.APP.3,4670.000024948454,1871134,0
203,LINK,3,25,3,4.0000249484533335,M.USER.APP.3,4674.0000498969075,1871134,0
204,LINK,49,1,4,4.00003594872,M.USER.APP.4,4681,2696154,0
204,LINK,1,26,4,5.00003594872,M.USER.APP.4,4685.00003594872,2696154,0
205,LINK,54,1,8,4.000044695933333,M.USER.APP.8,4714,3352195,0
205,LINK,1,26,8,5.000044695933333,M.USER.APP.8,4718.000044695933,3352195,0
206,LINK,54,0,0,2.0000536030133333,M.USER.APP.0,4766,4020226,0
206,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,4768.000053603013,4020226,0
207,LINK,46,3,4,4.00003594872,M.USER.APP.4,4851,2696154,0
207,LINK,3,1,4,5.00003594872,M.USER.APP.4,4855.00003594872,2696154,0
207,LINK,1,26,4,5.00003594872,M.USER.APP.4,4860.000071897441,2696154,0
208,LINK,53,1,5,3.00004648164,M.USER.APP.5,4863,3486123,1
208,LINK,1,3,5,5.00004648164,M.USER.APP.5,4866.00004648164,3486123,0
208,LINK,3,34,5,4.00004648164,M.USER.APP.5,4871.000092963281,3486123,0
209,LINK,54,0,0,2.0000536030133333,M.USER.APP.0,4967,4020226,0
209,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,4969.000053603013,4020226,0
210,LINK,2,0,8,5.000044695933333,M.USER.APP.8,5005,3352195,0
211,LINK,52,1,4,4.00003594872,M.USER.APP.4,5009,2696154,1
210,LINK,0,1,8,6.000044695933333,M.USER.APP.8,5010.000044695933,3352195,1
211,LINK,1,26,4,5.00003594872,M.USER.APP.4,5013.00003594872,2696154,1
210,LINK,1,26,8,5.000044695933333,M.USER.APP.8,5016.000089391866,3352195,1
212,LINK,54,0,1,2.0000574767733332,M.USER.APP.1,5051,4310758,0
212,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,5053.000057476774,4310758,0
213,LINK,46,3,1,4.000057476773334,M.USER.APP.1,5097,4310758,0
213,LINK,3,0,1,4.000057476773334,M.USER.APP.1,5101.000057476774,4310758,0
213,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,5105.000114953547,4310758,0
214,LINK,56,4,3,5.0000249484533335,M.USER.APP.3,5166,1871134,0
215,LINK,54,1,8,4.000044695933333,M.USER.APP.8,5168,3352195,1
214,LINK,4,3,3,4.0000249484533335,M.USER.APP.3,5171.000024948454,1871134,1
215,LINK,1,26,8,5.000044695933333,M.USER.APP.8,5172.000044695933,3352195,1
214,LINK,3,25,3,4.0000249484533335,M.USER.APP.3,5175.0000498969075,1871134,1
216,LINK,53,1,2,3.000033584466667,M.USER.APP.2,5213,2518835,0
217,LINK,2,0,8,5.000044695933333,M.USER.APP.8,5216,3352195,1
216,LINK,1,0,2,6.000033584466666,M.USER.APP.2,5216.000033584467,2518835,1
217,LINK,0,1,8,6.000044695933333,M.USER.APP.8,5221.000044695933,3352195,1
216,LINK,0,14,2,2.000033584466667,M.USER.APP.2,5222.000067168934,2518835,1
217,LINK,1,26,8,5.000044695933333,M.USER.APP.8,5227.000089391866,3352195,0
218,LINK,54,0,1,2.0000574767733332,M.USER.APP.1,5264,4310758,0
218,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,5266.000057476774,4310758,0
219,LINK,45,1,1,4.000057476773334,M.USER.APP.1,5277,4310758,0
220,LINK,54,1,9,4.000025084853333,M.USER.APP.9,5281,1881364,1
219,LINK,1,0,1,6.000057476773334,M.USER.APP.1,5281.000057476774,4310758,1
219,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,5287.000114953547,4310758,0
221,LINK,52,1,4,4.00003594872,M.USER.APP.4,5392,2696154,0
221,LINK,1,26,4,5.00003594872,M.USER.APP.4,5396.00003594872,2696154,0
222,LINK,52,1,6,4.0000561944,M.USER.APP.6,5408,4214580,0
222,LINK,1,26,6,5.0000561944,M.USER.APP.6,5412.0000561944,4214580,0
223,LINK,53,1,2,3.000033584466667,M.USER.APP.2,5433,2518835,0
223,LINK,1,0,2,6.000033584466666,M.USER.APP.2,5436.000033584467,2518835,0
223,LINK,0,14,2,2.000033584466667,M.USER.APP.2,5442.000067168934,2518835,0
224,LINK,54,1,9,4.000025084853333,M.USER.APP.9,5503,1881364,0
225,LINK,54,0,0,2.0000536030133333,M.USER.APP.0,5619,4020226,0
225,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,5621.000053603013,4020226,0
226,LINK,49,1,7,4.000049389533333,M.USER.APP.7,5668,3704215,0
227,LINK,39,3,5,2.00004648164,M.USER.APP.5,5706,3486123,0
227,LINK,3,34,5,4.00004648164,M.USER.APP.5,5708.00004648164,3486123,0
228,LINK,2,0,9,5.000025084853333,M.USER.APP.9,5726,1881364,0
228,LINK,0,1,9,6.000025084853333,M.USER.APP.9,5731.000025084853,1881364,0
229,LINK,40,0,7,5.000049389533333,M.USER.APP.7,5768,3704215,0
229,LINK,0,1,7,6.000049389533333,M.USER.APP.7,5773.000049389533,3704215,0
230,LINK,39,3,4,2.00003594872,M.USER.APP.4,5774,2696154,1
230,LINK,3,1,4,5.00003594872,M.USER.APP.4,5776.00003594872,2696154,1
230,LINK,1,26,4,5.00003594872,M.USER.APP.4,5781.000071897441,2696154,0
231,LINK,45,1,0,4.000053603013333,M.USER.APP.0,5864,4020226,0
231,LINK,1,0,0,6.000053603013333,M.USER.APP.0,5868.000053603013,4020226,0
231,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,5874.000107206026,4020226,0
232,LINK,52,0,0,2.0000536030133333,M.USER.APP.0,5888,4020226,0
232,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,5890.000053603013,4020226,0
233,LINK,2,0,8,5.000044695933333,M.USER.APP.8,5901,3352195,0
233,LINK,0,1,8,6.000044695933333,M.USER.APP.8,5906.000044695933,3352195,0
234,LINK,52,1,4,4.00003594872,M.USER.APP.4,5912,2696154,1
233,LINK,1,26,8,5.000044695933333,M.USER.APP.8,5912.000089391866,3352195,1
234,LINK,1,26,4,5.00003594872,M.USER.APP.4,5916.00003594872,2696154,1
235,LINK,54,0,0,2.0000536030133333,M.USER.APP.0,5932,4020226,0
235,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,5934.000053603013,4020226,0
236,LINK,39,3,5,2.00004648164,M.USER.APP.5,5946,3486123,0
236,LINK,3,34,5,4.00004648164,M.USER.APP.5,5948.00004648164,3486123,0
237,LINK,54,0,1,2.0000574767733332,M.USER.APP.1,5955,4310758,0
237,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,5957.000057476774,4310758,0
238,LINK,52,1,8,4.000044695933333,M.USER.APP.8,5969,3352195,0
238,LINK,1,26,8,5.000044695933333,M.USER.APP.8,5973.000044695933,3352195,0
239,LINK,39,3,4,2.00003594872,M.USER.APP.4,6017,2696154,0
239,LINK,3,1,4,5.00003594872,M.USER.APP.4,6019.00003594872,2696154,0
239,LINK,1,26,4,5.00003594872,M.USER.APP.4,6024.000071897441,2696154,0
240,LINK,54,1,8,4.000044695933333,M.USER.APP.8,6025,3352195,1
240,LINK,1,26,8,5.000044695933333,M.USER.APP.8,6029.000044695933,3352195,1
241,LINK,52,0,0,2.0000536030133333,M.USER.APP.0,6136,4020226,0
241,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,6138.000053603013,4020226,0
242,LINK,53,1,2,3.000033584466667,M.USER.APP.2,6146,2518835,0
242,LINK,1,0,2,6.000033584466666,M.USER.APP.2,6149.000033584467,2518835,0
243,LINK,14,0,8,2.000044695933333,M.USER.APP.8,6150,3352195,1
243,LINK,0,1,8,6.000044695933333,M.USER.APP.8,6152.000044695933,3352195,1
242,LINK,0,14,2,2.000033584466667,M.USER.APP.2,6155.000067168934,2518835,1
243,LINK,1,26,8,5.000044695933333,M.USER.APP.8,6158.000089391866,3352195,0
244,LINK,52,1,8,4.000044695933333,M.USER.APP.8,6220,3352195,0
244,LINK,1,26,8,5.000044695933333,M.USER.APP.8,6224.000044695933,3352195,0
245,LINK,54,1,9,4.000025084853333,M.USER.APP.9,6226,1881364,1
246,LINK,2,0,8,5.000044695933333,M.USER.APP.8,6229,3352195,2
247,LINK,2,0,4,5.00003594872,M.USER.APP.4,6233,2696154,1
246,LINK,0,1,8,6.000044695933333,M.USER.APP.8,6234.000044695933,3352195,1
247,LINK,0,1,4,6.00003594872,M.USER.APP.4,6239.000080644653,2696154,1
246,LINK,1,26,8,5.000044695933333,M.USER.APP.8,6240.000089391866,3352195,1
247,LINK,1,26,4,5.00003594872,M.USER.APP.4,6246.000125340586,2696154,0
248,LINK,54,0,0,2.0000536030133333,M.USER.APP.0,6281,4020226,0
248,LINK,0,14,0,2.0000536030133333,M.USER.APP.0,6283.000053603013,4020226,0
249,LINK,54,0,1,2.0000574767733332,M.USER.APP.1,6286,4310758,0
249,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,6288.000057476774,4310758,0
250,LINK,34,3,1,4.000057476773334,M.USER.APP.1,6378,4310758,0
251,LINK,54,1,8,4.000044695933333,M.USER.APP.8,6382,3352195,1
250,LINK,3,0,1,4.000057476773334,M.USER.APP.1,6382.000057476774,4310758,1
251,LINK,1,26,8,5.000044695933333,M.USER.APP.8,6386.000044695933,3352195,1
250,LINK,0,14,1,2.0000574767733332,M.USER.APP.1,6386.000114953547,4310758,1
252,LINK,53,1,2,3.000033584466667,M.USER.APP.2,6488,2518835,0
252,LINK,1,0,2,6.000033584466666,M.USER.APP.2,6491.000033584467,2518835,0
253,LINK,2,0,4,5.00003594872,M.USER.APP.4,6496,2696154,1
252,LINK,0,14,2,2.000033584466667,M.USER.APP.2,6497.000067168934,2518835,1
253,LINK,0,1,4,6.00003594872,M.USER.APP.4,6501.00003594872,2696154,0
253,LINK,1,26,4,5.00003594872,M.USER.APP.4,6507.000071897441,2696154,0
254,LINK,54,1,8,4.000044695933333,M.USER.APP.8,6520,3352195,0
254,LINK,1,26,8,5.000044695933333,M.USER.APP.8,6524.000044695933,3352195,0
255,LINK,54,1,9,4.000025084853333,M.USER.APP.9,6572,1881364,0
256,LINK,49,1,4,4.00003594872,M.USER.APP.4,6587,2696154,0
256,LINK,1,26,4,5.00003594872,M.USER.APP.4,6591.00003594872,2696154,0
257,LINK,2,0,8,5.000044695933333,M.USER.APP.8,6595,3352195,1
257,LINK,0,1,8,6.000044695933333,M.USER.APP.8,6600.000044695933,3352195,0
257,LINK,1,26,8,5.000044695933333,M.USER.APP.8,6606.000089391866,3352195,0
