id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
77,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,2211.000091187627,2252.976045925958,2203.0,2211.000091187627
75,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,2213.2899308258216,2246.0642814751723,2203.2897819609416,2213.2899308258216
76,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,2214.68975281718,2276.8412234054153,2214.68975281718,2214.68975281718
76,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,2214.68975281718,2287.975046934827,2214.68975281718,2214.68975281718
76,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,2214.68975281718,2265.4132822289444,2214.68975281718,2214.68975281718
76,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,2214.68975281718,2301.8515175230623,2214.68975281718,2214.68975281718
78,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,2219.0001363938004,2266.495506764171,2207.0,2219.0001363938004
69,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,2238.9668909429784,2279.464781238337,2238.9668909429784,2238.9668909429784
77,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,2252.976045925958,2313.7256923191685,2252.976045925958,2252.976045925958
78,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,2266.495506764171,2318.2246734308374,2266.495506764171,2266.495506764171
78,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,2266.495506764171,2331.407543801208,2266.495506764171,2266.495506764171
74,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,2268.926460416366,2346.514364776422,2264.926409902179,2268.926460416366
78,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,2273.495555769318,2356.194729323037,2266.495506764171,2273.495555769318
74,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,2274.9265829495794,2311.966163857612,2264.926409902179,2274.9265829495794
69,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,2287.4648586383632,2373.1221795106376,2279.464781238337,2287.4648586383632
79,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,2308.0000515826932,2349.8902711435717,2301.0,2308.0000515826932
77,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,2313.7256923191685,2363.5658620504273,2313.7256923191685,2313.7256923191685
77,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,2313.7256923191685,2389.333895996679,2313.7256923191685,2313.7256923191685
80,COMP_M,6,6_26,M.USER.APP.6,9,53,31,3,None,64.30841121495327,2329.0000510407735,2393.3084622557267,2325.0,2329.0000510407735
74,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,2346.514364776422,2387.0122550717806,2346.514364776422,2346.514364776422
79,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,2349.8902711435717,2393.556937810238,2349.8902711435717,2349.8902711435717
79,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,2358.8903350275714,2387.7250206259487,2349.8902711435717,2358.8903350275714
79,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,2360.8904011384916,2382.9666632222725,2349.8902711435717,2360.8904011384916
79,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,2364.8904400671713,2387.8002145032615,2349.8902711435717,2364.8904400671713
81,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,2393.000046934827,2445.68975281718,2386.0,2393.000046934827
74,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,2395.012332471807,2480.6696533440813,2387.0122550717806,2395.012332471807
79,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,2402.5570496882788,2431.974899586859,2393.556937810238,2402.5570496882788
80,COMP_M,6,6_28,6_(26-28),53,55,3,38,6_26,44.95454545454545,2403.308579310647,2448.2631247651925,2393.3084622557267,2403.308579310647
79,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,2404.5570067373183,2426.273440679316,2393.556937810238,2404.5570067373183
80,COMP_M,6,6_27,6_(26-27),53,54,3,25,6_26,53.3052738336714,2406.557100427852,2459.8623742615237,2393.3084622557267,2406.557100427852
79,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,2408.557092853172,2452.794472015363,2393.556937810238,2408.557092853172
82,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,2425.0000823349337,2527.91425399162,2417.0,2425.0000823349337
83,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,2432.0001160248803,2524.1979521918047,2425.0,2432.0001160248803
81,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,2445.68975281718,2507.8412234054153,2445.68975281718,2445.68975281718
81,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,2445.68975281718,2518.975046934827,2445.68975281718,2445.68975281718
81,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,2445.68975281718,2496.4132822289444,2445.68975281718,2445.68975281718
81,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,2445.68975281718,2532.8515175230623,2445.68975281718,2445.68975281718
85,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,2464.000046934827,2516.68975281718,2457.0,2464.000046934827
84,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,2465.0001357058136,2573.8025309153945,2449.0,2465.0001357058136
86,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,2491.0000909292003,2545.641901847975,2483.0,2491.0000909292003
87,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,2507.0000454646,2554.4954158349706,2504.0,2507.0000454646
85,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,2516.68975281718,2578.8412234054153,2516.68975281718,2516.68975281718
85,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,2516.68975281718,2567.4132822289444,2516.68975281718,2516.68975281718
85,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,2518.975046934827,2592.260341052474,2516.68975281718,2516.68975281718
82,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,2527.91425399162,2638.413255987628,2527.91425399162,2527.91425399162
85,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,2532.8515175230623,2620.0132822289447,2516.68975281718,2516.68975281718
88,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,2533.000091187627,2574.976045925958,2525.0,2533.000091187627
83,COMP_M,7,7_30,7_(29-30),56,57,49,4,7_29,43.18402777777778,2535.198100699204,2578.382128476982,2524.1979521918047,2535.198100699204
86,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,2545.641901847975,2605.1545516482415,2545.641901847975,2545.641901847975
86,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,2545.641901847975,2612.2637393979085,2545.641901847975,2545.641901847975
89,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,2554.4954158349706,2601.990786205341,2530.0,2542.0001363938004
87,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,2554.4954158349706,2606.224582501637,2554.4954158349706,2554.4954158349706
87,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,2554.4954158349706,2619.4074528720075,2554.4954158349706,2554.4954158349706
86,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,2557.642026206215,2627.922727960601,2545.641901847975,2557.642026206215
87,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,2561.4954648401176,2644.1946383938366,2554.4954158349706,2561.4954648401176
88,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,2574.976045925958,2635.7256923191685,2574.976045925958,2574.976045925958
84,COMP_M,3,3_14,3_(13-14),28,29,12,37,3_13,90.38841567291311,2580.802641037528,2671.191056710441,2573.8025309153945,2580.802641037528
83,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,2582.382182821982,2664.378936068735,2578.382128476982,2582.382182821982
83,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,2584.382232070635,2615.1093196470097,2578.382128476982,2584.382232070635
90,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,2595.0000909292003,2649.641901847975,2587.0,2595.0000909292003
89,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,2606.224582501637,2657.9537491683036,2601.990786205341,2601.990786205341
91,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,2618.0000623347732,2709.2897819609416,2608.0,2618.0000623347732
89,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,2619.4074528720075,2684.3194899090445,2601.990786205341,2601.990786205341
88,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,2635.7256923191685,2685.5658620504273,2635.7256923191685,2635.7256923191685
88,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,2635.7256923191685,2711.333895996679,2635.7256923191685,2635.7256923191685
89,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,2644.1946383938366,2726.8938119475556,2601.990786205341,2608.990835210488
90,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,2649.641901847975,2709.1545516482415,2649.641901847975,2649.641901847975
90,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,2649.641901847975,2716.2637393979085,2649.641901847975,2649.641901847975
90,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,2661.642026206215,2731.922727960601,2649.641901847975,2661.642026206215
83,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,2668.378986582922,2745.9668909429784,2664.378936068735,2668.378986582922
83,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,2674.3791091161356,2711.4186900241684,2664.378936068735,2674.3791091161356
84,COMP_M,3,3_15,3_(14-15),29,30,37,18,3_14,32.75985663082437,2676.1910971562806,2708.950953787105,2671.191056710441,2676.1910971562806
84,COMP_M,3,3_16,3_(14-16),29,31,37,18,3_14,52.333333333333336,2679.1911254677207,2731.524458801054,2671.191056710441,2679.1911254677207
91,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,2709.2897819609416,2744.375451742873,2709.2897819609416,2709.2897819609416
91,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,2719.2899308258216,2752.0642814751723,2709.2897819609416,2719.2899308258216
84,COMP_M,3,3_17,3_(16-17),31,32,18,18,3_16,32.99880525686977,2731.524458801054,2764.523264057924,2731.524458801054,2731.524458801054
84,COMP_M,3,3_18,3_(16-18),31,33,18,19,3_16,54.404761904761905,2733.524492158481,2787.9292540632428,2731.524458801054,2733.524492158481
83,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,2745.9668909429784,2786.464781238337,2745.9668909429784,2745.9668909429784
92,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,2787.0001160248803,2879.1979521918047,2780.0,2787.0001160248803
83,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,2794.4648586383632,2880.1221795106376,2786.464781238337,2794.4648586383632
93,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,2862.0000515826932,2903.8902711435717,2855.0,2862.0000515826932
95,COMP_M,4,4_19,M.USER.APP.4,4,38,6,4,None,47.495370370370374,2873.0000454646,2920.4954158349706,2870.0,2873.0000454646
94,COMP_M,2,2_10,M.USER.APP.2,2,25,6,25,None,48.92190669371197,2875.000195981387,2923.9221026750993,2861.0,2875.000195981387
92,COMP_M,7,7_30,7_(29-30),56,57,49,4,7_29,43.18402777777778,2890.198100699204,2933.382128476982,2879.1979521918047,2890.198100699204
96,COMP_M,5,5_23,M.USER.APP.5,8,50,24,3,None,91.28971962616822,2898.0000623347732,2989.2897819609416,2888.0,2898.0000623347732
93,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,2903.8902711435717,2947.556937810238,2903.8902711435717,2903.8902711435717
98,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,2910.00005801244,2970.745475527715,2907.0,2910.00005801244
97,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,2911.0000454646,2962.4236043618434,2907.0,2911.0000454646
93,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,2912.8903350275714,2941.7250206259487,2903.8902711435717,2912.8903350275714
93,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,2914.8904011384916,2936.9666632222725,2903.8902711435717,2914.8904011384916
93,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,2918.8904400671713,2941.8002145032615,2903.8902711435717,2918.8904400671713
95,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,2920.4954158349706,2972.224582501637,2920.4954158349706,2920.4954158349706
95,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,2920.4954158349706,2985.4074528720075,2920.4954158349706,2920.4954158349706
95,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,2927.4954648401176,3010.1946383938366,2920.4954158349706,2927.4954648401176
94,COMP_M,2,2_11,2_(10-11),25,26,25,37,2_10,58.40034071550256,2933.922196096859,2992.3225368123612,2923.9221026750993,2933.922196096859
99,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,2935.0000909292003,2989.641901847975,2927.0,2935.0000909292003
92,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,2937.382182821982,3019.378936068735,2933.382128476982,2937.382182821982
92,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,2939.382232070635,2970.1093196470097,2933.382128476982,2939.382232070635
100,COMP_M,6,6_26,M.USER.APP.6,9,53,31,3,None,64.30841121495327,2944.0000510407735,3008.3084622557267,2940.0,2944.0000510407735
93,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,2956.5570496882788,2985.974899586859,2947.556937810238,2956.5570496882788
93,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,2958.5570067373183,2980.273440679316,2947.556937810238,2958.5570067373183
97,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,2962.4236043618434,3032.7043061162294,2962.4236043618434,2962.4236043618434
93,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,2962.557092853172,3006.794472015363,2947.556937810238,2962.557092853172
97,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,2972.224582501637,3023.9537491683036,2962.4236043618434,2969.4236584278165
98,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,2976.745574532648,3019.9296023104257,2970.745475527715,2976.745574532648
96,COMP_M,5,5_24,5_(23-24),50,51,3,3,5_23,35.085669781931465,2989.2897819609416,3024.375451742873,2989.2897819609416,2989.2897819609416
99,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,2989.641901847975,3049.1545516482415,2989.641901847975,2989.641901847975
99,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,2989.641901847975,3056.2637393979085,2989.641901847975,2989.641901847975
94,COMP_M,2,2_12,2_(11-12),26,27,37,37,2_11,99.79216354344122,2992.3225368123612,3092.1147003558026,2992.3225368123612,2992.3225368123612
96,COMP_M,5,5_25,5_(23-25),50,52,3,38,5_23,32.77435064935065,2999.2899308258216,3032.0642814751723,2989.2897819609416,2999.2899308258216
97,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,3010.1946383938366,3092.8938119475556,2962.4236043618434,2967.4236533669905
100,COMP_M,6,6_28,6_(26-28),53,55,3,38,6_26,44.95454545454545,3018.308579310647,3063.2631247651925,3008.3084622557267,3018.308579310647
100,COMP_M,6,6_27,6_(26-27),53,54,3,25,6_26,53.3052738336714,3020.308614474447,3073.6138883081185,3008.3084622557267,3020.308614474447
92,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,3023.378986582922,3100.9668909429784,3019.378936068735,3023.378986582922
98,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,3023.929656655426,3105.926409902179,3019.9296023104257,3023.929656655426
98,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,3025.9297059040787,3056.6567934804534,3019.9296023104257,3025.9297059040787
92,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,3029.3791091161356,3066.4186900241684,3019.378936068735,3029.3791091161356
102,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,3032.00005801244,3092.745475527715,3029.0,3032.00005801244
99,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,3032.7043061162294,3102.9850078706154,2989.641901847975,3001.642026206215
101,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,3033.0000454646,3084.4236043618434,3029.0,3033.0000454646
101,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,3091.4236584278165,3143.152825094483,3084.4236043618434,3091.4236584278165
101,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,3092.8938119475556,3175.5929855012746,3084.4236043618434,3089.4236533669905
103,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,3098.0000909292003,3152.641901847975,3090.0,3098.0000909292003
102,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,3098.745574532648,3141.9296023104257,3092.745475527715,3098.745574532648
92,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,3100.9668909429784,3141.464781238337,3100.9668909429784,3100.9668909429784
101,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,3102.9850078706154,3173.2657096250014,3084.4236043618434,3084.4236043618434
98,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,3109.926460416366,3187.514364776422,3105.926409902179,3109.926460416366
98,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,3115.9265829495794,3152.966163857612,3105.926409902179,3115.9265829495794
104,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,3141.000091187627,3182.976045925958,3133.0,3141.000091187627
102,COMP_M,7,7_31,7_(30-31),57,58,4,38,7_30,81.99675324675324,3145.929656655426,3227.926409902179,3141.9296023104257,3145.929656655426
102,COMP_M,7,7_33,7_(30-33),57,60,4,1,7_30,30.727087576374746,3147.9297059040787,3178.6567934804534,3141.9296023104257,3147.9297059040787
92,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,3149.4648586383632,3235.1221795106376,3141.464781238337,3149.4648586383632
105,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,3151.0001363938004,3198.495506764171,3139.0,3151.0001363938004
103,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,3152.641901847975,3212.1545516482415,3152.641901847975,3152.641901847975
103,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,3152.641901847975,3219.2637393979085,3152.641901847975,3152.641901847975
106,COMP_M,1,1_2,M.USER.APP.1,1,17,45,12,None,41.89021956087824,3169.0000515826932,3210.8902711435717,3162.0,3169.0000515826932
103,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,3173.2657096250014,3243.5464113793873,3152.641901847975,3164.642026206215
104,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,3182.976045925958,3243.7256923191685,3182.976045925958,3182.976045925958
98,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,3187.514364776422,3228.0122550717806,3187.514364776422,3187.514364776422
105,COMP_M,4,4_20,4_(19-20),38,39,4,4,4_19,51.729166666666664,3198.495506764171,3250.2246734308374,3198.495506764171,3198.495506764171
105,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,3198.495506764171,3263.407543801208,3198.495506764171,3198.495506764171
105,COMP_M,4,4_22,4_(19-22),38,41,4,36,4_19,82.699173553719,3205.495555769318,3288.194729323037,3198.495506764171,3205.495555769318
106,COMP_M,1,1_3,1_(2-3),17,18,12,12,1_2,43.666666666666664,3210.8902711435717,3254.556937810238,3210.8902711435717,3210.8902711435717
106,COMP_M,1,1_9,1_(2-9),17,24,12,25,1_2,28.83468559837728,3219.8903350275714,3248.7250206259487,3210.8902711435717,3219.8903350275714
106,COMP_M,1,1_4,1_(2-4),17,19,12,16,1_2,22.076262083780883,3221.8904011384916,3243.9666632222725,3210.8902711435717,3221.8904011384916
106,COMP_M,1,1_5,1_(2-5),17,20,12,16,1_2,22.909774436090224,3225.8904400671713,3248.8002145032615,3210.8902711435717,3225.8904400671713
102,COMP_M,7,7_32,7_(31-32),58,67,38,8,7_31,77.58790436005626,3231.926460416366,3309.514364776422,3227.926409902179,3231.926460416366
98,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,3236.012332471807,3321.6696533440813,3228.0122550717806,3236.012332471807
102,COMP_M,7,7_35,7_(31-35),58,62,38,48,7_31,37.0395809080326,3237.9265829495794,3274.966163857612,3227.926409902179,3237.9265829495794
104,COMP_M,8,8_39,8_(38-39),73,74,11,11,8_38,49.84016973125884,3243.7256923191685,3293.5658620504273,3243.7256923191685,3243.7256923191685
104,COMP_M,8,8_40,8_(38-40),73,75,11,11,8_38,75.6082036775106,3243.7256923191685,3319.333895996679,3243.7256923191685,3243.7256923191685
106,COMP_M,1,1_8,1_(3-8),18,23,12,25,1_3,29.417849898580123,3263.5570496882788,3292.974899586859,3254.556937810238,3263.5570496882788
106,COMP_M,1,1_6,1_(3-6),18,21,12,16,1_3,21.716433941997852,3265.5570067373183,3287.273440679316,3254.556937810238,3265.5570067373183
106,COMP_M,1,1_7,1_(3-7),18,22,12,16,1_3,44.23737916219119,3269.557092853172,3313.794472015363,3254.556937810238,3269.557092853172
107,COMP_M,4,4_19,M.USER.APP.4,7,46,31,22,None,54.641810918774965,3280.0000909292003,3334.641901847975,3272.0,3280.0000909292003
108,COMP_M,9,9_41,M.USER.APP.9,13,81,32,23,None,52.68970588235294,3289.000046934827,3341.68975281718,3282.0,3289.000046934827
102,COMP_M,7,7_34,7_(32-34),67,69,8,8,7_32,40.49789029535865,3309.514364776422,3350.0122550717806,3309.514364776422,3309.514364776422
107,COMP_M,4,4_20,4_(19-20),46,43,22,22,4_19,59.51264980026631,3334.641901847975,3394.1545516482415,3334.641901847975,3334.641901847975
107,COMP_M,4,4_22,4_(19-22),46,45,22,22,4_19,66.62183754993342,3334.641901847975,3401.2637393979085,3334.641901847975,3334.641901847975
108,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,3341.68975281718,3403.8412234054153,3341.68975281718,3341.68975281718
108,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,3341.68975281718,3414.975046934827,3341.68975281718,3341.68975281718
108,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,3341.68975281718,3392.4132822289444,3341.68975281718,3341.68975281718
108,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,3341.68975281718,3428.8515175230623,3341.68975281718,3341.68975281718
107,COMP_M,4,4_21,4_(19-21),46,36,22,19,4_19,70.28070175438596,3346.642026206215,3416.922727960601,3334.641901847975,3346.642026206215
102,COMP_M,7,7_36,7_(34-36),69,63,8,3,7_34,85.65732087227414,3358.012332471807,3443.6696533440813,3350.0122550717806,3358.012332471807
109,COMP_M,6,6_26,M.USER.APP.6,9,53,31,3,None,64.30841121495327,3374.0000510407735,3438.3084622557267,3370.0,3374.0000510407735
110,COMP_M,0,0_0,M.USER.APP.0,0,15,22,12,None,102.91417165668663,3409.0000823349337,3511.91425399162,3401.0,3409.0000823349337
112,COMP_M,7,7_29,M.USER.APP.7,11,64,30,1,None,60.74541751527495,3430.00005801244,3490.745475527715,3427.0,3430.00005801244
111,COMP_M,4,4_19,M.USER.APP.4,6,34,46,19,None,51.423558897243105,3431.0000454646,3482.4236043618434,3427.0,3431.0000454646
109,COMP_M,6,6_28,6_(26-28),53,55,3,38,6_26,44.95454545454545,3448.308579310647,3493.2631247651925,3438.3084622557267,3448.308579310647
109,COMP_M,6,6_27,6_(26-27),53,54,3,25,6_26,53.3052738336714,3450.308614474447,3503.6138883081185,3438.3084622557267,3450.308614474447
114,COMP_M,7,7_29,M.USER.APP.7,10,56,6,49,None,92.19783616692426,3456.0001160248803,3548.1979521918047,3449.0,3456.0001160248803
113,COMP_M,3,3_13,M.USER.APP.3,3,28,46,12,None,108.80239520958084,3462.0001357058136,3570.8025309153945,3446.0,3462.0001357058136
115,COMP_M,9,9_41,M.USER.APP.9,14,81,6,23,None,52.68970588235294,3465.000046934827,3517.68975281718,3458.0,3465.000046934827
116,COMP_M,8,8_37,M.USER.APP.8,12,72,22,11,None,41.97595473833098,3478.000091187627,3519.976045925958,3470.0,3478.000091187627
111,COMP_M,4,4_21,4_(19-21),34,36,19,19,4_19,70.28070175438596,3482.4236043618434,3552.7043061162294,3482.4236043618434,3482.4236043618434
111,COMP_M,4,4_22,4_(19-22),34,41,19,36,4_19,82.699173553719,3487.4236533669905,3570.1228269207095,3482.4236043618434,3487.4236533669905
117,COMP_M,4,4_19,M.USER.APP.4,5,38,40,4,None,47.495370370370374,3488.0001363938004,3535.495506764171,3476.0,3488.0001363938004
111,COMP_M,4,4_20,4_(19-20),34,39,19,4,4_19,51.729166666666664,3489.4236584278165,3541.152825094483,3482.4236043618434,3489.4236584278165
112,COMP_M,7,7_30,7_(29-30),64,57,1,4,7_29,43.18402777777778,3496.745574532648,3539.9296023104257,3490.745475527715,3496.745574532648
110,COMP_M,0,0_1,0_(0-1),15,16,12,12,0_0,110.49900199600799,3511.91425399162,3622.413255987628,3511.91425399162,3511.91425399162
115,COMP_M,9,9_42,9_(41-42),81,77,23,23,9_41,62.15147058823529,3517.68975281718,3579.8412234054153,3517.68975281718,3517.68975281718
115,COMP_M,9,9_43,9_(41-43),81,78,23,23,9_41,73.28529411764706,3517.68975281718,3590.975046934827,3517.68975281718,3517.68975281718
115,COMP_M,9,9_44,9_(41-44),81,84,23,23,9_41,50.72352941176471,3517.68975281718,3568.4132822289444,3517.68975281718,3517.68975281718
115,COMP_M,9,9_45,9_(41-45),81,80,23,23,9_41,87.16176470588235,3517.68975281718,3604.8515175230623,3517.68975281718,3517.68975281718
116,COMP_M,8,8_38,8_(37-38),72,73,11,11,8_37,60.74964639321075,3519.976045925958,3580.7256923191685,3519.976045925958,3519.976045925958
117,COMP_M,4,4_21,4_(19-21),38,40,4,4,4_19,64.91203703703704,3535.495506764171,3600.407543801208,3535.495506764171,3535.495506764171
