id,type,src,dst,app,latency,message,ctime,size,buffer
5,LINK,12,10,3,3.0000550610666665,3_(13-14),363.8025309153942,4129580,0
5,LINK,10,37,3,4.000055061066667,3_(13-14),366.8025859764609,4129580,0
8,LINK,24,20,5,4.000031167386667,M.USER.APP.5,388,2337554,0
8,LINK,20,3,5,6.000031167386667,M.USER.APP.5,392.0000311673867,2337554,0
3,LINK,38,10,7,2.0000252570933332,7_(31-32),400.92640990217933,1894282,0
3,LINK,38,4,7,4.000057682466666,7_(31-35),400.92640990217933,4326185,1
3,LINK,10,8,7,2.0000252570933332,7_(31-32),402.92643515927267,1894282,1
3,LINK,4,11,7,3.0000576824666667,7_(31-35),404.926467584646,4326185,0
3,LINK,11,48,7,3.0000576824666667,7_(31-35),407.92652526711265,4326185,0
9,LINK,45,3,1,3.000025791346667,M.USER.APP.1,424,1934351,0
9,LINK,3,12,1,4.000025791346666,M.USER.APP.1,427.0000257913467,1934351,0
10,LINK,31,3,4,4.0000454646,M.USER.APP.4,444,3409845,0
10,LINK,3,22,4,4.0000454646,M.USER.APP.4,448.0000454646,3409845,0
5,LINK,37,36,3,2.00002022292,3_(14-15),461.19105671044065,1516719,0
5,LINK,37,36,3,2.00002831144,3_(14-16),461.19105671044065,2123358,1
5,LINK,36,18,3,3.00002022292,3_(14-15),463.19107693336065,1516719,1
5,LINK,36,18,3,3.00002831144,3_(14-16),465.19110524480067,2123358,1
11,LINK,22,3,8,4.000045593813334,M.USER.APP.8,466,3419536,2
12,LINK,40,28,4,4.0000454646,M.USER.APP.4,467,3409845,2
11,LINK,3,11,8,4.000045593813334,M.USER.APP.8,470.00004559381335,3419536,1
12,LINK,28,5,4,5.0000454646,M.USER.APP.4,471.0000454646,3409845,1
9,LINK,12,3,1,4.00004333164,1_(2-4),472.89027114357157,3249873,2
9,LINK,12,3,1,4.00004113016,1_(2-5),472.89027114357157,3084762,3
9,LINK,12,10,1,3.0000212946666664,1_(2-9),472.89027114357157,1597100,4
9,LINK,10,8,1,2.0000212946666664,1_(2-9),475.89029243823825,1597100,3
12,LINK,5,4,4,3.0000454646,M.USER.APP.4,476.00009092920004,3409845,3
9,LINK,3,7,1,4.00004333164,1_(2-4),476.89031447521154,3249873,3
9,LINK,8,25,1,4.0000212946666664,1_(2-9),477.89031373290493,1597100,3
9,LINK,3,7,1,4.00004113016,1_(2-5),480.89035560537155,3084762,2
9,LINK,7,16,1,3.00004333164,1_(2-4),480.8903578068515,3249873,2
9,LINK,7,16,1,3.00004113016,1_(2-5),484.8903989370115,3084762,0
8,LINK,3,2,5,2.0000496216266668,5_(23-25),489.2897819609416,3721622,0
8,LINK,2,4,5,4.000049621626666,5_(23-25),491.28983158256824,3721622,0
8,LINK,4,38,5,4.000049621626666,5_(23-25),495.2898812041949,3721622,0
10,LINK,22,3,4,4.000041452746666,4_(19-21),506.641901847975,3108956,0
10,LINK,3,7,4,4.000041452746666,4_(19-21),510.64194330072166,3108956,0
13,LINK,6,3,7,2.00005801244,M.USER.APP.7,513,4350933,1
10,LINK,7,19,4,4.000041452746666,4_(19-21),514.6419847534684,3108956,1
13,LINK,3,49,7,5.00005801244,M.USER.APP.7,515.00005801244,4350933,1
9,LINK,12,3,1,4.000022975693334,1_(3-6),516.5569378102382,1723177,2
9,LINK,12,3,1,4.000044022413333,1_(3-7),516.5569378102382,3301681,3
9,LINK,12,10,1,3.00003729268,1_(3-8),516.5569378102382,2796951,4
9,LINK,10,8,1,2.00003729268,1_(3-8),519.5569751029182,2796951,3
9,LINK,3,7,1,4.000022975693334,1_(3-6),520.5569607859316,1723177,2
14,LINK,46,19,4,4.0000454646,M.USER.APP.4,521,3409845,3
15,LINK,30,1,7,3.00005801244,M.USER.APP.7,521,4350933,4
5,LINK,18,19,3,2.0000333574266667,3_(16-18),521.524458801054,2501807,5
9,LINK,8,25,1,4.00003729268,1_(3-8),521.5570123955981,2796951,5
3,LINK,8,7,7,4.0000387000133335,7_(34-36),523.0122550717809,2902501,6
9,LINK,7,16,1,3.000022975693333,1_(3-6),524.5569837616249,1723177,4
9,LINK,3,7,1,4.000044022413333,1_(3-7),524.5570048083449,3301681,4
12,LINK,4,5,4,3.0000245025733334,4_(19-22),526.4955067641704,1837693,3
3,LINK,7,3,7,4.0000387000133335,7_(34-36),527.0122937717942,2902501,3
9,LINK,7,16,1,3.0000440224133333,1_(3-7),528.5570488307583,3301681,2
12,LINK,5,36,4,4.000024502573333,4_(19-22),529.4955312667437,1837693,2
16,LINK,6,4,4,3.0000454646,M.USER.APP.4,530,3409845,3
14,LINK,19,7,4,4.000027032986667,4_(19-20),576.4236043618431,2027474,0
14,LINK,19,18,4,2.0000245025733334,4_(19-22),576.4236043618431,1837693,1
14,LINK,18,36,4,3.0000245025733334,4_(19-22),578.4236288644164,1837693,1
14,LINK,7,4,4,3.0000270329866665,4_(19-20),580.4236313948297,2027474,1
16,LINK,4,5,4,3.0000245025733334,4_(19-22),580.4954158349703,1837693,2
16,LINK,5,36,4,4.000024502573333,4_(19-22),583.4954403375436,1837693,0
15,LINK,1,0,7,4.000049502466666,7_(29-30),584.745475527715,3712685,1
15,LINK,0,4,7,2.0000495024666667,7_(29-30),588.7455250301817,3712685,0
17,LINK,22,3,0,4.000041167466667,M.USER.APP.0,609,3087560,0
13,LINK,49,3,7,5.000049502466666,7_(29-30),612.1979521918043,3712685,1
17,LINK,3,12,0,4.000041167466667,M.USER.APP.0,613.0000411674666,3087560,1
18,LINK,46,19,3,4.000033926453334,M.USER.APP.3,617,2544484,2
13,LINK,3,2,7,2.0000495024666667,7_(29-30),617.198001694271,3712685,1
19,LINK,6,4,9,3.0000234674133335,M.USER.APP.9,619,1760056,2
13,LINK,2,4,7,4.000049502466666,7_(29-30),619.1980511967378,3712685,2
18,LINK,19,7,3,4.000033926453334,M.USER.APP.3,621.0000339264533,2544484,2
20,LINK,31,3,6,4.000051040773333,M.USER.APP.6,622,3828058,3
19,LINK,4,23,9,4.0000234674133335,M.USER.APP.9,622.0000234674134,1760056,3
18,LINK,7,3,3,4.000033926453334,M.USER.APP.3,625.0000678529066,2544484,2
18,LINK,3,12,3,4.000033926453334,M.USER.APP.3,629.0001017793599,2544484,0
15,LINK,4,38,7,4.000054345,7_(30-31),633.9296023104263,4075875,0
15,LINK,4,0,7,2.0000517968266665,7_(30-33),633.9296023104263,3884762,1
15,LINK,0,1,7,4.000051796826667,7_(30-33),635.929654107253,3884762,1
21,LINK,31,3,4,4.0000454646,M.USER.APP.4,644,3409845,0
21,LINK,3,22,4,4.0000454646,M.USER.APP.4,648.0000454646,3409845,0
13,LINK,4,38,7,4.000054345,7_(30-31),677.1136300882041,4075875,0
13,LINK,4,0,7,2.0000517968266665,7_(30-33),677.1136300882041,3884762,1
13,LINK,0,1,7,4.000051796826667,7_(30-33),679.1136818850308,3884762,1
20,LINK,3,7,6,4.000050739573333,6_(26-27),690.3084622557266,3805468,0
20,LINK,3,2,6,2.0000390183066665,6_(26-28),690.3084622557266,2926373,1
20,LINK,2,4,6,4.0000390183066665,6_(26-28),692.3085012740332,2926373,1
20,LINK,7,8,6,4.000050739573333,6_(26-27),694.3085129952999,3805468,1
20,LINK,4,38,6,4.0000390183066665,6_(26-28),696.3085402923399,2926373,1
20,LINK,8,25,6,4.000050739573333,6_(26-27),698.3085637348732,3805468,1
21,LINK,22,3,4,4.000041452746666,4_(19-21),706.641901847975,3108956,0
21,LINK,3,7,4,4.000041452746666,4_(19-21),710.6419433007217,3108956,0
21,LINK,7,19,4,4.000041452746666,4_(19-21),714.6419847534684,3108956,0
15,LINK,38,10,7,2.0000252570933332,7_(31-32),719.9264099021794,1894282,0
15,LINK,38,4,7,4.000057682466666,7_(31-35),719.9264099021794,4326185,1
15,LINK,10,8,7,2.0000252570933332,7_(31-32),721.9264351592727,1894282,1
15,LINK,4,11,7,3.0000576824666667,7_(31-35),723.9264675846462,4326185,0
15,LINK,11,48,7,3.0000576824666667,7_(31-35),726.9265252671129,4326185,0
18,LINK,12,10,3,3.0000550610666665,3_(13-14),741.802530915394,4129580,0
18,LINK,10,37,3,4.000055061066667,3_(13-14),744.8025859764606,4129580,0
22,LINK,46,19,4,4.0000454646,M.USER.APP.4,755,3409845,0
23,LINK,30,1,7,3.00005801244,M.USER.APP.7,755,4350933,1
24,LINK,6,4,2,3.0000489953466665,M.USER.APP.2,765,3674651,0
24,LINK,4,5,2,3.0000489953466665,M.USER.APP.2,768.0000489953467,3674651,0
24,LINK,5,8,2,4.000048995346667,M.USER.APP.2,771.0000979906933,3674651,0
24,LINK,8,25,2,4.000048995346667,M.USER.APP.2,775.00014698604,3674651,0
13,LINK,38,10,7,2.0000252570933332,7_(31-32),801.9231631489326,1894282,0
13,LINK,38,4,7,4.000057682466666,7_(31-35),801.9231631489326,4326185,1
13,LINK,10,8,7,2.0000252570933332,7_(31-32),803.9231884060259,1894282,1
13,LINK,4,11,7,3.0000576824666667,7_(31-35),805.9232208313994,4326185,0
13,LINK,11,48,7,3.0000576824666667,7_(31-35),808.9232785138661,4326185,0
22,LINK,19,7,4,4.000027032986667,4_(19-20),810.4236043618431,2027474,1
22,LINK,19,18,4,2.0000245025733334,4_(19-22),810.4236043618431,1837693,2
22,LINK,18,36,4,3.0000245025733334,4_(19-22),812.4236288644164,1837693,1
25,LINK,31,3,4,4.0000454646,M.USER.APP.4,814,3409845,2
22,LINK,7,4,4,3.0000270329866665,4_(19-20),814.4236313948297,2027474,2
25,LINK,3,22,4,4.0000454646,M.USER.APP.4,818.0000454646,3409845,0
23,LINK,1,0,7,4.000049502466666,7_(29-30),818.745475527715,3712685,1
23,LINK,0,4,7,2.0000495024666667,7_(29-30),822.7455250301817,3712685,0
26,LINK,32,4,9,3.0000234674133335,M.USER.APP.9,826,1760056,0
24,LINK,25,8,2,4.000031140586667,2_(10-11),827.9221026750987,2335544,1
26,LINK,4,23,9,4.0000234674133335,M.USER.APP.9,829.0000234674134,1760056,1
24,LINK,8,10,2,2.0000311405866666,2_(10-11),831.9221338156854,2335544,1
24,LINK,10,37,2,4.000031140586667,2_(10-11),833.922164956272,2335544,0
18,LINK,37,36,3,2.00002022292,3_(14-15),839.1910567104403,1516719,0
18,LINK,37,36,3,2.00002831144,3_(14-16),839.1910567104403,2123358,1
18,LINK,36,18,3,3.00002022292,3_(14-15),841.1910769333604,1516719,1
15,LINK,8,7,7,4.0000387000133335,7_(34-36),842.0122550717809,2902501,2
18,LINK,36,18,3,3.00002831144,3_(14-16),843.1911052448004,2123358,2
15,LINK,7,3,7,4.0000387000133335,7_(34-36),846.0122937717942,2902501,1
23,LINK,4,38,7,4.000054345,7_(30-31),867.9296023104263,4075875,0
23,LINK,4,0,7,2.0000517968266665,7_(30-33),867.9296023104263,3884762,1
23,LINK,0,1,7,4.000051796826667,7_(30-33),869.929654107253,3884762,1
25,LINK,22,3,4,4.000041452746666,4_(19-21),876.641901847975,3108956,0
25,LINK,3,7,4,4.000041452746666,4_(19-21),880.6419433007217,3108956,0
27,LINK,22,3,0,4.000041167466667,M.USER.APP.0,883,3087560,1
25,LINK,7,19,4,4.000041452746666,4_(19-21),884.6419847534684,3108956,1
27,LINK,3,12,0,4.000041167466667,M.USER.APP.0,887.0000411674666,3087560,1
28,LINK,46,19,3,4.000033926453334,M.USER.APP.3,894,2544484,0
29,LINK,6,4,9,3.0000234674133335,M.USER.APP.9,897,1760056,1
28,LINK,19,7,3,4.000033926453334,M.USER.APP.3,898.0000339264533,2544484,1
18,LINK,18,19,3,2.0000333574266667,3_(16-18),899.5244588010538,2501807,2
29,LINK,4,23,9,4.0000234674133335,M.USER.APP.9,900.0000234674134,1760056,2
28,LINK,7,3,3,4.000033926453334,M.USER.APP.3,902.0000678529066,2544484,1
28,LINK,3,12,3,4.000033926453334,M.USER.APP.3,906.0001017793599,2544484,0
13,LINK,8,7,7,4.0000387000133335,7_(34-36),924.009008318534,2902501,0
13,LINK,7,3,7,4.0000387000133335,7_(34-36),928.0090470185473,2902501,0
30,LINK,31,3,4,4.0000454646,M.USER.APP.4,933,3409845,0
30,LINK,3,22,4,4.0000454646,M.USER.APP.4,937.0000454646,3409845,0
23,LINK,38,10,7,2.0000252570933332,7_(31-32),953.9264099021794,1894282,0
23,LINK,38,4,7,4.000057682466666,7_(31-35),953.9264099021794,4326185,1
31,LINK,46,19,4,4.0000454646,M.USER.APP.4,954,3409845,2
32,LINK,30,1,7,3.00005801244,M.USER.APP.7,954,4350933,3
23,LINK,10,8,7,2.0000252570933332,7_(31-32),955.9264351592727,1894282,3
23,LINK,4,11,7,3.0000576824666667,7_(31-35),957.9264675846462,4326185,1
23,LINK,11,48,7,3.0000576824666667,7_(31-35),960.9265252671129,4326185,0
30,LINK,22,3,4,4.000041452746666,4_(19-21),995.641901847975,3108956,0
30,LINK,3,7,4,4.000041452746666,4_(19-21),999.6419433007217,3108956,0
33,LINK,24,20,5,4.000031167386667,M.USER.APP.5,1000,2337554,1
30,LINK,7,19,4,4.000041452746666,4_(19-21),1003.6419847534684,3108956,1
33,LINK,20,3,5,6.000031167386667,M.USER.APP.5,1004.0000311673866,2337554,1
31,LINK,19,7,4,4.000027032986667,4_(19-20),1009.4236043618431,2027474,1
31,LINK,19,18,4,2.0000245025733334,4_(19-22),1009.4236043618431,1837693,2
31,LINK,18,36,4,3.0000245025733334,4_(19-22),1011.4236288644164,1837693,1
31,LINK,7,4,4,3.0000270329866665,4_(19-20),1013.4236313948297,2027474,1
32,LINK,1,0,7,4.000049502466666,7_(29-30),1017.745475527715,3712685,0
28,LINK,12,10,3,3.0000550610666665,3_(13-14),1018.802530915394,4129580,1
32,LINK,0,4,7,2.0000495024666667,7_(29-30),1021.7455250301817,3712685,1
28,LINK,10,37,3,4.000055061066667,3_(13-14),1021.8025859764606,4129580,1
32,LINK,4,38,7,4.000054345,7_(30-31),1066.9296023104262,4075875,0
32,LINK,4,0,7,2.0000517968266665,7_(30-33),1066.9296023104262,3884762,1
32,LINK,0,1,7,4.000051796826667,7_(30-33),1068.9296541072529,3884762,1
23,LINK,8,7,7,4.0000387000133335,7_(34-36),1076.012255071781,2902501,0
23,LINK,7,3,7,4.0000387000133335,7_(34-36),1080.0122937717945,2902501,0
34,LINK,46,19,4,4.0000454646,M.USER.APP.4,1093,3409845,0
35,LINK,30,1,7,3.00005801244,M.USER.APP.7,1093,4350933,1
36,LINK,45,3,1,3.000025791346667,M.USER.APP.1,1094,1934351,2
36,LINK,3,12,1,4.000025791346666,M.USER.APP.1,1097.0000257913466,1934351,1
33,LINK,3,2,5,2.0000496216266668,5_(23-25),1101.2897819609416,3721622,0
33,LINK,2,4,5,4.000049621626666,5_(23-25),1103.2898315825682,3721622,0
33,LINK,4,38,5,4.000049621626666,5_(23-25),1107.289881204195,3721622,0
37,LINK,22,3,0,4.000041167466667,M.USER.APP.0,1116,3087560,0
28,LINK,37,36,3,2.00002022292,3_(14-15),1116.1910567104405,1516719,1
28,LINK,37,36,3,2.00002831144,3_(14-16),1116.1910567104405,2123358,2
28,LINK,36,18,3,3.00002022292,3_(14-15),1118.1910769333606,1516719,2
37,LINK,3,12,0,4.000041167466667,M.USER.APP.0,1120.0000411674666,3087560,2
28,LINK,36,18,3,3.00002831144,3_(14-16),1120.1911052448006,2123358,2
38,LINK,46,19,3,4.000033926453334,M.USER.APP.3,1130,2544484,0
39,LINK,6,4,9,3.0000234674133335,M.USER.APP.9,1134,1760056,1
38,LINK,19,7,3,4.000033926453334,M.USER.APP.3,1134.0000339264534,2544484,1
39,LINK,4,23,9,4.0000234674133335,M.USER.APP.9,1137.0000234674133,1760056,1
38,LINK,7,3,3,4.000033926453334,M.USER.APP.3,1138.0000678529068,2544484,1
38,LINK,3,12,3,4.000033926453334,M.USER.APP.3,1142.0001017793602,2544484,0
36,LINK,12,3,1,4.00004333164,1_(2-4),1142.8902711435715,3249873,1
36,LINK,12,3,1,4.00004113016,1_(2-5),1142.8902711435715,3084762,2
36,LINK,12,10,1,3.0000212946666664,1_(2-9),1142.8902711435715,1597100,3
36,LINK,10,8,1,2.0000212946666664,1_(2-9),1145.890292438238,1597100,3
36,LINK,3,7,1,4.00004333164,1_(2-4),1146.8903144752114,3249873,2
36,LINK,8,25,1,4.0000212946666664,1_(2-9),1147.8903137329046,1597100,2
34,LINK,19,7,4,4.000027032986667,4_(19-20),1148.423604361843,2027474,3
34,LINK,19,18,4,2.0000245025733334,4_(19-22),1148.423604361843,1837693,4
34,LINK,18,36,4,3.0000245025733334,4_(19-22),1150.4236288644163,1837693,4
36,LINK,3,7,1,4.00004113016,1_(2-5),1150.8903556053715,3084762,4
36,LINK,7,16,1,3.00004333164,1_(2-4),1150.8903578068514,3249873,4
34,LINK,7,4,4,3.0000270329866665,4_(19-20),1152.4236313948297,2027474,3
32,LINK,38,10,7,2.0000252570933332,7_(31-32),1152.9264099021796,1894282,4
32,LINK,38,4,7,4.000057682466666,7_(31-35),1152.9264099021796,4326185,5
36,LINK,7,16,1,3.00004113016,1_(2-5),1154.8903989370115,3084762,3
32,LINK,10,8,7,2.0000252570933332,7_(31-32),1154.9264351592728,1894282,3
35,LINK,1,0,7,4.000049502466666,7_(29-30),1156.745475527715,3712685,3
32,LINK,4,11,7,3.0000576824666667,7_(31-35),1156.9264675846462,4326185,2
40,LINK,31,3,4,4.0000454646,M.USER.APP.4,1158,3409845,2
32,LINK,11,48,7,3.0000576824666667,7_(31-35),1159.9265252671128,4326185,2
35,LINK,0,4,7,2.0000495024666667,7_(29-30),1160.7455250301816,3712685,2
40,LINK,3,22,4,4.0000454646,M.USER.APP.4,1162.0000454646,3409845,2
28,LINK,18,19,3,2.0000333574266667,3_(16-18),1176.524458801054,2501807,0
36,LINK,12,3,1,4.000022975693334,1_(3-6),1186.5569378102382,1723177,0
36,LINK,12,3,1,4.000044022413333,1_(3-7),1186.5569378102382,3301681,1
36,LINK,12,10,1,3.00003729268,1_(3-8),1186.5569378102382,2796951,2
36,LINK,10,8,1,2.00003729268,1_(3-8),1189.5569751029182,2796951,2
36,LINK,3,7,1,4.000022975693334,1_(3-6),1190.5569607859316,1723177,2
36,LINK,8,25,1,4.00003729268,1_(3-8),1191.5570123955981,2796951,2
36,LINK,7,16,1,3.000022975693333,1_(3-6),1194.556983761625,1723177,2
36,LINK,3,7,1,4.000044022413333,1_(3-7),1194.5570048083448,3301681,2
41,LINK,32,4,9,3.0000234674133335,M.USER.APP.9,1198,1760056,1
36,LINK,7,16,1,3.0000440224133333,1_(3-7),1198.557048830758,3301681,1
42,LINK,22,3,8,4.000045593813334,M.USER.APP.8,1201,3419536,2
41,LINK,4,23,9,4.0000234674133335,M.USER.APP.9,1201.0000234674133,1760056,2
43,LINK,40,28,4,4.0000454646,M.USER.APP.4,1204,3409845,2
42,LINK,3,11,8,4.000045593813334,M.USER.APP.8,1205.0000455938134,3419536,2
35,LINK,4,38,7,4.000054345,7_(30-31),1205.9296023104262,4075875,2
35,LINK,4,0,7,2.0000517968266665,7_(30-33),1205.9296023104262,3884762,3
35,LINK,0,1,7,4.000051796826667,7_(30-33),1207.9296541072529,3884762,3
43,LINK,28,5,4,5.0000454646,M.USER.APP.4,1208.0000454646,3409845,3
43,LINK,5,4,4,3.0000454646,M.USER.APP.4,1213.0000909291998,3409845,0
40,LINK,22,3,4,4.000041452746666,4_(19-21),1220.6419018479749,3108956,0
40,LINK,3,7,4,4.000041452746666,4_(19-21),1224.6419433007216,3108956,0
40,LINK,7,19,4,4.000041452746666,4_(19-21),1228.6419847534683,3108956,0
38,LINK,12,10,3,3.0000550610666665,3_(13-14),1254.8025309153945,4129580,0
38,LINK,10,37,3,4.000055061066667,3_(13-14),1257.8025859764612,4129580,0
32,LINK,8,7,7,4.0000387000133335,7_(34-36),1275.012255071781,2902501,0
44,LINK,22,3,0,4.000041167466667,M.USER.APP.0,1279,3087560,1
32,LINK,7,3,7,4.0000387000133335,7_(34-36),1279.0122937717945,2902501,1
45,LINK,31,3,4,4.0000454646,M.USER.APP.4,1282,3409845,2
44,LINK,3,12,0,4.000041167466667,M.USER.APP.0,1283.0000411674666,3087560,2
43,LINK,36,5,4,4.000027032986667,4_(19-20),1283.8282355673534,2027474,2
45,LINK,3,22,4,4.0000454646,M.USER.APP.4,1286.0000454646,3409845,2
43,LINK,5,4,4,3.0000270329866665,4_(19-20),1287.8282626003402,2027474,1
35,LINK,38,10,7,2.0000252570933332,7_(31-32),1291.9264099021796,1894282,0
35,LINK,38,4,7,4.000057682466666,7_(31-35),1291.9264099021796,4326185,1
35,LINK,10,8,7,2.0000252570933332,7_(31-32),1293.9264351592728,1894282,1
46,LINK,46,19,3,4.000033926453334,M.USER.APP.3,1295,2544484,2
35,LINK,4,11,7,3.0000576824666667,7_(31-35),1295.9264675846462,4326185,1
35,LINK,11,48,7,3.0000576824666667,7_(31-35),1298.9265252671128,4326185,1
46,LINK,19,7,3,4.000033926453334,M.USER.APP.3,1299.0000339264534,2544484,1
47,LINK,6,4,9,3.0000234674133335,M.USER.APP.9,1300,1760056,2
47,LINK,4,23,9,4.0000234674133335,M.USER.APP.9,1303.0000234674133,1760056,1
46,LINK,7,3,3,4.000033926453334,M.USER.APP.3,1303.0000678529068,2544484,1
46,LINK,3,12,3,4.000033926453334,M.USER.APP.3,1307.0001017793602,2544484,0
48,LINK,6,3,7,2.00005801244,M.USER.APP.7,1323,4350933,0
48,LINK,3,49,7,5.00005801244,M.USER.APP.7,1325.00005801244,4350933,0
45,LINK,22,3,4,4.000041452746666,4_(19-21),1344.6419018479749,3108956,0
45,LINK,3,7,4,4.000041452746666,4_(19-21),1348.6419433007216,3108956,0
38,LINK,37,36,3,2.00002022292,3_(14-15),1352.191056710441,1516719,1
38,LINK,37,36,3,2.00002831144,3_(14-16),1352.191056710441,2123358,2
45,LINK,7,19,4,4.000041452746666,4_(19-21),1352.6419847534683,3108956,2
38,LINK,36,18,3,3.00002022292,3_(14-15),1354.191076933361,1516719,2
49,LINK,46,19,4,4.0000454646,M.USER.APP.4,1356,3409845,3
50,LINK,30,1,7,3.00005801244,M.USER.APP.7,1356,4350933,4
38,LINK,36,18,3,3.00002831144,3_(14-16),1356.191105244801,2123358,4
51,LINK,6,4,4,3.0000454646,M.USER.APP.4,1366,3409845,0
49,LINK,19,7,4,4.000027032986667,4_(19-20),1411.423604361843,2027474,0
49,LINK,19,18,4,2.0000245025733334,4_(19-22),1411.423604361843,1837693,1
38,LINK,18,19,3,2.0000333574266667,3_(16-18),1412.5244588010544,2501807,2
49,LINK,18,36,4,3.0000245025733334,4_(19-22),1413.4236288644163,1837693,2
35,LINK,8,7,7,4.0000387000133335,7_(34-36),1414.012255071781,2902501,3
49,LINK,7,4,4,3.0000270329866665,4_(19-20),1415.4236313948297,2027474,2
51,LINK,4,5,4,3.0000245025733334,4_(19-22),1416.4954158349703,1837693,2
35,LINK,7,3,7,4.0000387000133335,7_(34-36),1418.0122937717945,2902501,2
51,LINK,5,36,4,4.000024502573333,4_(19-22),1419.4954403375436,1837693,1
50,LINK,1,0,7,4.000049502466666,7_(29-30),1419.745475527715,3712685,2
46,LINK,12,10,3,3.0000550610666665,3_(13-14),1419.8025309153945,4129580,3
48,LINK,49,3,7,5.000049502466666,7_(29-30),1422.197952191804,3712685,3
46,LINK,10,37,3,4.000055061066667,3_(13-14),1422.8025859764612,4129580,3
50,LINK,0,4,7,2.0000495024666667,7_(29-30),1423.7455250301816,3712685,2
48,LINK,3,2,7,2.0000495024666667,7_(29-30),1427.1980016942707,3712685,0
48,LINK,2,4,7,4.000049502466666,7_(29-30),1429.1980511967374,3712685,0
52,LINK,24,20,5,4.000031167386667,M.USER.APP.5,1450,2337554,0
52,LINK,20,3,5,6.000031167386667,M.USER.APP.5,1454.0000311673866,2337554,0
50,LINK,4,38,7,4.000054345,7_(30-31),1468.9296023104262,4075875,0
50,LINK,4,0,7,2.0000517968266665,7_(30-33),1468.9296023104262,3884762,1
50,LINK,0,1,7,4.000051796826667,7_(30-33),1470.9296541072529,3884762,1
53,LINK,46,19,4,4.0000454646,M.USER.APP.4,1502,3409845,0
54,LINK,30,1,7,3.00005801244,M.USER.APP.7,1502,4350933,1
48,LINK,4,38,7,4.000054345,7_(30-31),1512.113630088204,4075875,0
48,LINK,4,0,7,2.0000517968266665,7_(30-33),1512.113630088204,3884762,1
48,LINK,0,1,7,4.000051796826667,7_(30-33),1514.1136818850307,3884762,1
55,LINK,32,4,9,3.0000234674133335,M.USER.APP.9,1515,1760056,2
46,LINK,37,36,3,2.00002022292,3_(14-15),1517.191056710441,1516719,2
46,LINK,37,36,3,2.00002831144,3_(14-16),1517.191056710441,2123358,3
55,LINK,4,23,9,4.0000234674133335,M.USER.APP.9,1518.0000234674133,1760056,3
46,LINK,36,18,3,3.00002022292,3_(14-15),1519.191076933361,1516719,2
46,LINK,36,18,3,3.00002831144,3_(14-16),1521.191105244801,2123358,2
52,LINK,3,2,5,2.0000496216266668,5_(23-25),1551.2897819609416,3721622,0
52,LINK,2,4,5,4.000049621626666,5_(23-25),1553.2898315825682,3721622,0
50,LINK,38,10,7,2.0000252570933332,7_(31-32),1554.9264099021796,1894282,1
50,LINK,38,4,7,4.000057682466666,7_(31-35),1554.9264099021796,4326185,2
50,LINK,10,8,7,2.0000252570933332,7_(31-32),1556.9264351592728,1894282,2
52,LINK,4,38,5,4.000049621626666,5_(23-25),1557.289881204195,3721622,2
53,LINK,19,7,4,4.000027032986667,4_(19-20),1557.423604361843,2027474,3
53,LINK,19,18,4,2.0000245025733334,4_(19-22),1557.423604361843,1837693,4
50,LINK,4,11,7,3.0000576824666667,7_(31-35),1558.9264675846462,4326185,3
53,LINK,18,36,4,3.0000245025733334,4_(19-22),1559.4236288644163,1837693,3
53,LINK,7,4,4,3.0000270329866665,4_(19-20),1561.4236313948297,2027474,2
50,LINK,11,48,7,3.0000576824666667,7_(31-35),1561.9265252671128,4326185,2
54,LINK,1,0,7,4.000049502466666,7_(29-30),1565.745475527715,3712685,0
54,LINK,0,4,7,2.0000495024666667,7_(29-30),1569.7455250301816,3712685,0
46,LINK,18,19,3,2.0000333574266667,3_(16-18),1577.5244588010544,2501807,0
56,LINK,45,3,1,3.000025791346667,M.USER.APP.1,1587,1934351,0
57,LINK,22,3,0,4.000041167466667,M.USER.APP.0,1587,3087560,1
56,LINK,3,12,1,4.000025791346666,M.USER.APP.1,1590.0000257913466,1934351,1
57,LINK,3,12,0,4.000041167466667,M.USER.APP.0,1591.0000411674666,3087560,1
58,LINK,31,3,6,4.000051040773333,M.USER.APP.6,1604,3828058,0
59,LINK,46,19,3,4.000033926453334,M.USER.APP.3,1607,2544484,1
59,LINK,19,7,3,4.000033926453334,M.USER.APP.3,1611.0000339264534,2544484,0
60,LINK,6,4,9,3.0000234674133335,M.USER.APP.9,1613,1760056,1
54,LINK,4,38,7,4.000054345,7_(30-31),1614.9296023104262,4075875,2
54,LINK,4,0,7,2.0000517968266665,7_(30-33),1614.9296023104262,3884762,3
59,LINK,7,3,3,4.000033926453334,M.USER.APP.3,1615.0000678529068,2544484,3
60,LINK,4,23,9,4.0000234674133335,M.USER.APP.9,1616.0000234674133,1760056,3
54,LINK,0,1,7,4.000051796826667,7_(30-33),1616.9296541072529,3884762,3
59,LINK,3,12,3,4.000033926453334,M.USER.APP.3,1619.0001017793602,2544484,2
56,LINK,12,3,1,4.00004333164,1_(2-4),1635.8902711435715,3249873,0
56,LINK,12,3,1,4.00004113016,1_(2-5),1635.8902711435715,3084762,1
56,LINK,12,10,1,3.0000212946666664,1_(2-9),1635.8902711435715,1597100,2
48,LINK,38,10,7,2.0000252570933332,7_(31-32),1636.9231631489329,1894282,3
48,LINK,38,4,7,4.000057682466666,7_(31-35),1636.9231631489329,4326185,4
