id,type,src,dst,app,latency,message,ctime,size,buffer
71,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,1971.0001106078935,4147796,0
72,LINK,41,5,8,4.0000561934,M.USER.APP.8,1982,4214505,0
72,LINK,5,9,8,6.0000561934,M.USER.APP.8,1986.0000561934,4214505,0
73,LINK,44,5,2,4.000050567933333,M.USER.APP.2,1999,3792595,0
73,LINK,5,3,2,4.000050567933333,M.USER.APP.2,2003.0000505679334,3792595,0
74,LINK,44,5,5,4.00002076648,M.USER.APP.5,2050,1557486,0
74,LINK,5,3,5,4.00002076648,M.USER.APP.5,2054.00002076648,1557486,0
75,LINK,20,1,4,3.000058898333333,M.USER.APP.4,2065,4417375,0
75,LINK,1,3,4,3.000058898333333,M.USER.APP.4,2068.0000588983335,4417375,0
75,LINK,3,9,4,3.000058898333333,M.USER.APP.4,2071.000117796667,4417375,0
76,LINK,42,3,9,3.00003905188,M.USER.APP.9,2099,2928891,0
76,LINK,3,33,9,4.00003905188,M.USER.APP.9,2102.00003905188,2928891,0
77,LINK,41,2,1,3.0000553039466666,M.USER.APP.1,2210,4147796,0
77,LINK,2,38,1,3.0000553039466666,M.USER.APP.1,2213.0000553039467,4147796,0
78,LINK,22,0,3,4.000031804293333,M.USER.APP.3,2238,2385322,0
78,LINK,0,13,3,3.000031804293333,M.USER.APP.3,2242.0000318042935,2385322,0
78,LINK,13,56,3,4.000031804293333,M.USER.APP.3,2245.000063608587,2385322,0
79,LINK,22,2,6,3.0000458704533335,M.USER.APP.6,2255,3440284,0
79,LINK,2,33,6,4.0000458704533335,M.USER.APP.6,2258.0000458704535,3440284,0
80,LINK,44,27,0,2.0000378778533334,M.USER.APP.0,2261,2840839,1
80,LINK,27,10,0,3.0000378778533334,M.USER.APP.0,2263.000037877853,2840839,0
80,LINK,10,13,0,3.0000378778533334,M.USER.APP.0,2266.0000757557063,2840839,0
81,LINK,42,3,1,3.0000553039466666,M.USER.APP.1,2274,4147796,0
81,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,2277.0000553039467,4147796,0
82,LINK,20,1,1,3.0000553039466666,M.USER.APP.1,2302,4147796,0
82,LINK,1,3,1,3.0000553039466666,M.USER.APP.1,2305.0000553039467,4147796,0
82,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,2308.0001106078935,4147796,0
83,LINK,42,3,9,3.00003905188,M.USER.APP.9,2325,2928891,0
83,LINK,3,33,9,4.00003905188,M.USER.APP.9,2328.00003905188,2928891,0
84,LINK,20,1,6,3.0000458704533335,M.USER.APP.6,2335,3440284,0
84,LINK,1,3,6,3.0000458704533335,M.USER.APP.6,2338.0000458704535,3440284,0
84,LINK,3,9,6,3.0000458704533335,M.USER.APP.6,2341.000091740907,3440284,0
85,LINK,41,2,2,3.000050567933333,M.USER.APP.2,2353,3792595,0
85,LINK,2,4,2,2.000050567933333,M.USER.APP.2,2356.000050567933,3792595,0
86,LINK,44,5,1,4.000055303946667,M.USER.APP.1,2436,4147796,0
86,LINK,5,3,1,4.000055303946667,M.USER.APP.1,2440.0000553039467,4147796,0
86,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,2444.0001106078935,4147796,0
87,LINK,41,5,8,4.0000561934,M.USER.APP.8,2459,4214505,0
87,LINK,5,9,8,6.0000561934,M.USER.APP.8,2463.0000561934,4214505,0
88,LINK,22,0,3,4.000031804293333,M.USER.APP.3,2479,2385322,0
89,LINK,44,5,2,4.000050567933333,M.USER.APP.2,2480,3792595,1
88,LINK,0,13,3,3.000031804293333,M.USER.APP.3,2483.0000318042935,2385322,1
89,LINK,5,3,2,4.000050567933333,M.USER.APP.2,2484.000050567933,3792595,1
88,LINK,13,56,3,4.000031804293333,M.USER.APP.3,2486.000063608587,2385322,1
90,LINK,44,27,0,2.0000378778533334,M.USER.APP.0,2504,2840839,0
90,LINK,27,10,0,3.0000378778533334,M.USER.APP.0,2506.000037877853,2840839,0
90,LINK,10,13,0,3.0000378778533334,M.USER.APP.0,2509.0000757557063,2840839,0
91,LINK,22,2,6,3.0000458704533335,M.USER.APP.6,2585,3440284,0
92,LINK,20,1,6,3.0000458704533335,M.USER.APP.6,2586,3440284,1
91,LINK,2,33,6,4.0000458704533335,M.USER.APP.6,2588.0000458704535,3440284,1
92,LINK,1,3,6,3.0000458704533335,M.USER.APP.6,2589.0000458704535,3440284,1
93,LINK,44,5,6,4.0000458704533335,M.USER.APP.6,2590,3440284,2
92,LINK,3,9,6,3.0000458704533335,M.USER.APP.6,2592.000091740907,3440284,1
93,LINK,5,9,6,6.0000458704533335,M.USER.APP.6,2594.0000458704535,3440284,1
94,LINK,51,14,6,4.0000458704533335,M.USER.APP.6,2652,3440284,0
94,LINK,14,3,6,4.0000458704533335,M.USER.APP.6,2656.0000458704535,3440284,0
94,LINK,3,9,6,3.0000458704533335,M.USER.APP.6,2660.000091740907,3440284,0
95,LINK,20,6,7,3.0000520414666667,M.USER.APP.7,2688,3903110,0
95,LINK,6,15,7,3.0000520414666667,M.USER.APP.7,2691.0000520414665,3903110,0
95,LINK,15,58,7,4.000052041466667,M.USER.APP.7,2694.000104082933,3903110,0
96,LINK,41,2,2,3.000050567933333,M.USER.APP.2,2697,3792595,1
97,LINK,44,5,1,4.000055303946667,M.USER.APP.1,2698,4147796,2
96,LINK,2,4,2,2.000050567933333,M.USER.APP.2,2700.000050567933,3792595,1
97,LINK,5,3,1,4.000055303946667,M.USER.APP.1,2702.0000553039467,4147796,1
97,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,2706.0001106078935,4147796,0
98,LINK,41,5,8,4.0000561934,M.USER.APP.8,2723,4214505,0
98,LINK,5,9,8,6.0000561934,M.USER.APP.8,2727.0000561934,4214505,0
99,LINK,41,2,1,3.0000553039466666,M.USER.APP.1,2742,4147796,0
99,LINK,2,38,1,3.0000553039466666,M.USER.APP.1,2745.0000553039467,4147796,0
100,LINK,44,5,2,4.000050567933333,M.USER.APP.2,2747,3792595,1
100,LINK,5,3,2,4.000050567933333,M.USER.APP.2,2751.000050567933,3792595,0
101,LINK,20,1,4,3.000058898333333,M.USER.APP.4,2841,4417375,0
101,LINK,1,3,4,3.000058898333333,M.USER.APP.4,2844.0000588983335,4417375,0
101,LINK,3,9,4,3.000058898333333,M.USER.APP.4,2847.000117796667,4417375,0
102,LINK,42,3,1,3.0000553039466666,M.USER.APP.1,2876,4147796,0
102,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,2879.0000553039467,4147796,0
103,LINK,44,5,5,4.00002076648,M.USER.APP.5,2885,1557486,0
103,LINK,5,3,5,4.00002076648,M.USER.APP.5,2889.00002076648,1557486,0
104,LINK,20,1,1,3.0000553039466666,M.USER.APP.1,2911,4147796,0
104,LINK,1,3,1,3.0000553039466666,M.USER.APP.1,2914.0000553039467,4147796,0
104,LINK,3,26,1,3.0000553039466666,M.USER.APP.1,2917.0001106078935,4147796,0
105,LINK,44,5,5,4.00002076648,M.USER.APP.5,3006,1557486,0
105,LINK,5,3,5,4.00002076648,M.USER.APP.5,3010.00002076648,1557486,0
106,LINK,41,2,1,3.0000553039466666,M.USER.APP.1,3037,4147796,0
106,LINK,2,38,1,3.0000553039466666,M.USER.APP.1,3040.0000553039467,4147796,0
107,LINK,42,3,9,3.00003905188,M.USER.APP.9,3198,2928891,0
107,LINK,3,33,9,4.00003905188,M.USER.APP.9,3201.00003905188,2928891,0
108,LINK,22,2,6,3.0000458704533335,M.USER.APP.6,3207,3440284,0
108,LINK,2,33,6,4.0000458704533335,M.USER.APP.6,3210.0000458704535,3440284,0
109,LINK,44,5,6,4.0000458704533335,M.USER.APP.6,3275,3440284,0
109,LINK,5,9,6,6.0000458704533335,M.USER.APP.6,3279.0000458704535,3440284,0
